"시군구명","도로구간명","구간시점명","구간종점명","수종명","수목흉고직경","가로내녹지유형명","도로변녹지유형명","기후대구분명","입지명","지역X좌표","지역Y좌표","좌표계코드","시군구별가로수번호"
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,24,기타,기타,기타,기타,"153224.952","100822.512",EPSG:5186,5747
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,32,기타,기타,기타,기타,"153200.692","101121.031",EPSG:5186,5749
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,15,기타,기타,기타,기타,"153229.202","100856.772",EPSG:5186,5750
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,29,기타,기타,기타,기타,"153203.492","101085.281",EPSG:5186,5751
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,22,기타,기타,기타,기타,"153248.192","100933.232",EPSG:5186,5752
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,22,기타,기타,기타,기타,"153190.172","101253.14",EPSG:5186,5753
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,28,기타,기타,기타,기타,"153236.952","101072.871",EPSG:5186,5754
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,18,기타,기타,기타,기타,"153192.802","101221.81",EPSG:5186,5755
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,29,기타,기타,기타,기타,"153185.952","101306.63",EPSG:5186,5756
제주특별자치도 제주시,공항로,공항로,공항로,구실잣밤나무,28,기타,기타,기타,기타,"153228.482","101090.741",EPSG:5186,5757
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,28,기타,기타,기타,기타,"153243.522","100989.372",EPSG:5186,5758
제주특별자치도 제주시,공항로,공항로,공항로,기타활엽수,24,기타,기타,기타,기타,"153217.382","101009.161",EPSG:5186,5759
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,24,기타,기타,기타,기타,"153226.542","100888.802",EPSG:5186,5760
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,29,기타,기타,기타,기타,"153202.952","101092.321",EPSG:5186,5763
제주특별자치도 제주시,공항로,공항로,공항로,구실잣밤나무,28,기타,기타,기타,기타,"153243.992","100898.952",EPSG:5186,5764
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,31,기타,기타,기타,기타,"153235.321","100689.514",EPSG:5186,5765
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,18,기타,기타,기타,기타,"153260.182","100779.273",EPSG:5186,5766
제주특별자치도 제주시,공항로,공항로,공항로,후박나무,29,기타,기타,기타,기타,"153210.572","100998.081",EPSG:5186,5767
제주특별자치도 제주시,공항로,공항로,공항로,구실잣밤나무,28,기타,기타,기타,기타,"153221.382","100954.782",EPSG:5186,5769
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"156977.131","99960.297",EPSG:5186,15809
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157216.061","100155.081",EPSG:5186,15810
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157048.251","100017.586",EPSG:5186,15812
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"157406.317","100279.293",EPSG:5186,15813
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"156942.211","99931.978",EPSG:5186,15818
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157437.417","100297.674",EPSG:5186,15819
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,21,기타,기타,기타,기타,"157039.381","100010.556",EPSG:5186,15820
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,14,기타,기타,기타,기타,"157753.209","100486.906",EPSG:5186,15822
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157235.931","100169.33",EPSG:5186,15823
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157666.341","100434.567",EPSG:5186,15824
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"157635.712","100416.157",EPSG:5186,15825
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"157191.301","100135.181",EPSG:5186,15826
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157625.402","100410.117",EPSG:5186,15827
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157082.941","100045.545",EPSG:5186,15828
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157396.828","100273.613",EPSG:5186,15829
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"157532.994","100354.926",EPSG:5186,15830
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157001.441","99979.897",EPSG:5186,15832
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,11,기타,기타,기타,기타,"157364.038","100253.771",EPSG:5186,15833
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157743.749","100480.956",EPSG:5186,15835
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157074.721","100038.835",EPSG:5186,15841
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,22,기타,기타,기타,기타,"157264.68","100190.74",EPSG:5186,15842
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"157646.082","100422.197",EPSG:5186,15843
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157778.349","100502.005",EPSG:5186,15844
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,11,기타,기타,기타,기타,"157699.211","100454.137",EPSG:5186,15845
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"157226.691","100162.71",EPSG:5186,15846
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,14,기타,기타,기타,기타,"157686.981","100446.917",EPSG:5186,15847
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157656.152","100428.487",EPSG:5186,15849
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157385.938","100266.912",EPSG:5186,15850
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157717.93","100465.587",EPSG:5186,15852
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157834.727","100536.434",EPSG:5186,15853
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157615.242","100403.787",EPSG:5186,15854
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157519.085","100346.796",EPSG:5186,15855
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157563.864","100373.476",EPSG:5186,15856
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157031.081","100003.616",EPSG:5186,15857
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157500.175","100335.375",EPSG:5186,15858
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157245.691","100176.81",EPSG:5186,15859
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,24,기타,기타,기타,기타,"157323.549","100229.64",EPSG:5186,15860
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157374.628","100260.302",EPSG:5186,15862
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"156958.271","99945.178",EPSG:5186,15863
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,16,기타,기타,기타,기타,"157478.596","100322.205",EPSG:5186,15864
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,17,기타,기타,기타,기타,"156950.001","99938.448",EPSG:5186,15865
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157254.801","100183.479",EPSG:5186,15866
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157142.951","100094.933",EPSG:5186,15871
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,12,기타,기타,기타,기타,"157312.639","100223.14",EPSG:5186,15872
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,19,기타,기타,기타,기타,"157574.373","100379.686",EPSG:5186,15875
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,18,기타,기타,기타,기타,"157707.66","100459.307",EPSG:5186,15876
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"157061.871","100028.675",EPSG:5186,15877
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,13,기타,기타,기타,기타,"157427.147","100291.734",EPSG:5186,15878
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,23,기타,기타,기타,기타,"157182.241","100127.452",EPSG:5186,15879
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,15,기타,기타,기타,기타,"157553.514","100367.026",EPSG:5186,15882
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157208.311","100148.881",EPSG:5186,15883
제주특별자치도 제주시,남광로,남광로,남광로,후박나무,20,기타,기타,기타,기타,"157022.641","99996.746",EPSG:5186,15884
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156122.025","100170.721",EPSG:5186,7242
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"155885.405","100643.759",EPSG:5186,7243
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,21,기타,기타,기타,기타,"155898.312","100599.602",EPSG:5186,7244
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156321.056","99587.694",EPSG:5186,7245
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155925.519","100573.204",EPSG:5186,7246
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"155951.844","100525.977",EPSG:5186,7247
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,23,기타,기타,기타,기타,"155877.367","100666.427",EPSG:5186,7248
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"156115.645","100156.931",EPSG:5186,7249
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,11,기타,기타,기타,기타,"156380.405","99527.554",EPSG:5186,7250
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,17,기타,기타,기타,기타,"155855.462","100729.073",EPSG:5186,7251
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156016.234","100389.454",EPSG:5186,7252
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156215.447","99668.304",EPSG:5186,7253
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"155896.913","100623.29",EPSG:5186,7254
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156149.176","99893.552",EPSG:5186,7255
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,14,기타,기타,기타,기타,"156270.997","99638.074",EPSG:5186,7256
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156291.206","99617.544",EPSG:5186,7257
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155910.961","100597.612",EPSG:5186,7258
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,19,기타,기타,기타,기타,"155923.828","100554.385",EPSG:5186,7259
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,25,기타,기타,기타,기타,"156173.177","99834.243",EPSG:5186,7260
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,14,기타,기타,기타,기타,"156305.176","99603.674",EPSG:5186,7261
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,21,기타,기타,기타,기타,"155852.393","100747.012",EPSG:5186,7262
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,14,기타,기타,기타,기타,"155950.133","100506.978",EPSG:5186,7263
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156372.385","99535.874",EPSG:5186,7264
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"156094.575","100219.24",EPSG:5186,7265
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156132.075","100108.971",EPSG:5186,7266
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,9,기타,기타,기타,기타,"156165.197","99777.273",EPSG:5186,7267
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,14,기타,기타,기타,기타,"156153.615","100028.992",EPSG:5186,7268
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,30,기타,기타,기타,기타,"155962.042","100485.579",EPSG:5186,7269
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156150.145","100051.831",EPSG:5186,7270
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"155914.259","100571.294",EPSG:5186,7271
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"156135.975","100096.771",EPSG:5186,7272
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,21,기타,기타,기타,기타,"156164.095","100016.412",EPSG:5186,7273
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,21,기타,기타,기타,기타,"156164.376","99896.372",EPSG:5186,7274
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"156170.256","99855.433",EPSG:5186,7275
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,17,기타,기타,기타,기타,"156084.216","100239.66",EPSG:5186,7276
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"155932.807","100560.045",EPSG:5186,7277
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"155854.072","100737.663",EPSG:5186,7278
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,19,기타,기타,기타,기타,"156034.143","100378.715",EPSG:5186,7279
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156091.086","100229.76",EPSG:5186,7280
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156336.756","99571.864",EPSG:5186,7281
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,22,기타,기타,기타,기타,"156102.625","100227.84",EPSG:5186,7282
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,27,기타,기타,기타,기타,"155995.147","100426.522",EPSG:5186,7283
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"156160.607","99812.153",EPSG:5186,7284
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,24,기타,기타,기타,기타,"156176.207","99811.733",EPSG:5186,7285
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,17,기타,기타,기타,기타,"155883.684","100625.51",EPSG:5186,7286
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,12,기타,기타,기타,기타,"156052.58","100324.677",EPSG:5186,7287
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,22,기타,기타,기타,기타,"156030.743","100363.656",EPSG:5186,7288
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156083.487","100284.279",EPSG:5186,7289
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156183.117","99761.103",EPSG:5186,7290
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"155906.66","100584.903",EPSG:5186,7291
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155973.38","100465.8",EPSG:5186,7292
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"156004.296","100410.563",EPSG:5186,7293
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,14,기타,기타,기타,기타,"156328.756","99579.924",EPSG:5186,7294
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156132.025","100142.161",EPSG:5186,7295
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"155975.161","100484.409",EPSG:5186,7296
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,23,기타,기타,기타,기타,"155977.12","100458.921",EPSG:5186,7297
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"156010.306","100420.713",EPSG:5186,7298
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155969.401","100472.71",EPSG:5186,7299
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"156179.297","99787.623",EPSG:5186,7300
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,25,기타,기타,기타,기타,"156056.739","100317.518",EPSG:5186,7301
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,13,기타,기타,기타,기타,"156322.876","99562.234",EPSG:5186,7302
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,23,기타,기타,기타,기타,"155874.608","100682.236",EPSG:5186,7303
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,17,기타,기타,기타,기타,"156084.156","100239.5",EPSG:5186,7304
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,27,기타,기타,기타,기타,"156047.391","100354.886",EPSG:5186,7305
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,20,기타,기타,기타,기타,"155907.591","100604.292",EPSG:5186,7306
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,15,기타,기타,기타,기타,"156153.415","100017.302",EPSG:5186,7307
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,22,기타,기타,기타,기타,"156044.771","100338.517",EPSG:5186,7308
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155847.084","100777.071",EPSG:5186,7309
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155900.233","100617.241",EPSG:5186,7310
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155971.631","100490.529",EPSG:5186,7311
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155888.455","100638.029",EPSG:5186,7312
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156154.525","100074.801",EPSG:5186,7313
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"155928.998","100566.924",EPSG:5186,7314
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,23,기타,기타,기타,기타,"155890.913","100612.911",EPSG:5186,7315
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156168.677","99754.033",EPSG:5186,7316
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,18,기타,기타,기타,기타,"156020.935","100402.084",EPSG:5186,7317
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,17,기타,기타,기타,기타,"156289.496","99595.164",EPSG:5186,7318
제주특별자치도 제주시,도남로,도남로,도남로,후박나무,16,기타,기타,기타,기타,"156223.827","99681.703",EPSG:5186,7319
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,35,기타,기타,기타,기타,"153506.697","99674.345",EPSG:5186,8611
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,37,기타,기타,기타,기타,"153251.464","99646.262",EPSG:5186,8612
제주특별자치도 제주시,문연로,문연로,문연로,기타활엽수,99,기타,기타,기타,기타,"153557.51","99667.438",EPSG:5186,16180
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,35,기타,기타,기타,기타,"153445.12","99661.243",EPSG:5186,16181
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,26,기타,기타,기타,기타,"153327.061","99665.74",EPSG:5186,16182
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,35,기타,기타,기타,기타,"153485.016","99659.748",EPSG:5186,16183
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,34,기타,기타,기타,기타,"153256.449","99653.063",EPSG:5186,16184
제주특별자치도 제주시,문연로,문연로,문연로,후박나무,20,기타,기타,기타,기타,"153333.778","99665.715",EPSG:5186,16185
제주특별자치도 제주시,복지로,복지로,복지로,후박나무,15,기타,기타,기타,기타,"156142.588","99554.185",EPSG:5186,10573
제주특별자치도 제주시,복지로,복지로,복지로,후박나무,15,기타,기타,기타,기타,"156148.978","99559.005",EPSG:5186,10574
제주특별자치도 제주시,복지로,복지로,복지로,후박나무,15,기타,기타,기타,기타,"156156.718","99565.145",EPSG:5186,10575
제주특별자치도 제주시,복지로,복지로,복지로,후박나무,15,기타,기타,기타,기타,"156161.428","99569.024",EPSG:5186,10576
제주특별자치도 제주시,복지로,복지로,복지로,후박나무,15,기타,기타,기타,기타,"156136.338","99549.105",EPSG:5186,10577
